state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Colorado,8014,Broomfield County,16295,29077,46632,-12782,0.3494381540573000,0.6235417738891750,-0.27410361983187500
Colorado,8015,Chaffee County,6222,7160,13717,-938,0.4535977254501710,0.521980024786761,-0.06838229933658970
Colorado,8017,Cheyenne County,993,131,1136,862,0.8741197183098590,0.1153169014084510,0.7588028169014080
Colorado,8019,Clear Creek County,2754,3604,6548,-850,0.4205864386072080,0.550397067806964,-0.12981062919975600
Colorado,8021,Conejos County,2286,1959,4333,327,0.5275790445418880,0.45211170090006900,0.07546734364181860
Colorado,8023,Costilla County,741,1311,2094,-570,0.3538681948424070,0.6260744985673350,-0.2722063037249280
Colorado,8025,Crowley County,1271,437,1750,834,0.7262857142857140,0.24971428571428600,0.4765714285714290
Colorado,8027,Custer County,2474,1112,3634,1362,0.6807925151348380,0.30599889928453500,0.3747936158503030
Colorado,8029,Delta County,13081,5887,19370,7194,0.6753226639132680,0.3039235931853380,0.37139907072793000
Colorado,8031,Denver County,71618,313293,393827,-241675,0.18185142207111200,0.7955091956620550,-0.6136577735909420
Colorado,8033,Dolores County,1089,341,1449,748,0.7515527950310560,0.23533471359558300,0.5162180814354730
Colorado,8035,Douglas County,121270,104653,231599,16617,0.5236205683098810,0.45187155384954200,0.07174901446033880
Colorado,8037,Eagle County,9892,18588,29140,-8696,0.3394646533973920,0.6378860672614960,-0.2984214138641040
Colorado,8039,Elbert County,14027,4490,18983,9537,0.7389243006900910,0.23652741926987300,0.5023968814202180
Colorado,8041,El Paso County,202828,161941,378849,40887,0.5353795311588520,0.42745526581830800,0.10792426534054500
Colorado,8043,Fremont County,17517,7369,25557,10148,0.6854090855734240,0.2883358766678410,0.39707320890558400
Colorado,8045,Garfield County,14717,15427,30904,-710,0.47621667098110300,0.4991910432306500,-0.022974372249547000
Colorado,8047,Gilpin County,1833,2223,4186,-390,0.43788819875776400,0.531055900621118,-0.09316770186335400
Colorado,8049,Grand County,4883,4710,9870,173,0.49473150962512700,0.47720364741641300,0.017527862208713300
Colorado,8051,Gunnison County,3735,7132,11190,-3397,0.33378016085790900,0.6373547810545130,-0.3035746201966040
Colorado,8053,Hinsdale County,353,255,632,98,0.5585443037974680,0.40348101265822800,0.1550632911392410
Colorado,8055,Huerfano County,2203,2076,4406,127,0.5,0.4711756695415340,0.02882433045846570
Colorado,8057,Jackson County,681,175,876,506,0.7773972602739730,0.1997716894977170,0.5776255707762560
Colorado,8059,Jefferson County,148417,218396,377357,-69979,0.39330660356108400,0.5787516860691600,-0.1854450825080760
Colorado,8061,Kiowa County,795,98,903,697,0.8803986710963460,0.10852713178294600,0.7718715393134000
Colorado,8063,Kit Carson County,3144,662,3871,2482,0.812193231723069,0.17101524153965400,0.6411779901834150
Colorado,8065,Lake County,1497,2303,3961,-806,0.3779348649330980,0.5814188336278720,-0.20348396869477400
Colorado,8067,La Plata County,14233,20548,35667,-6315,0.3990523453051840,0.5761067653573330,-0.177054420052149
Colorado,8069,Larimer County,91489,126120,224338,-34631,0.40781766798313300,0.5621874136347830,-0.15436974565165100
Colorado,8071,Las Animas County,4284,3497,7961,787,0.5381233513377720,0.4392664238161040,0.09885692752166820
Colorado,8073,Lincoln County,2135,470,2651,1665,0.8053564692568840,0.17729158807997000,0.6280648811769140
Colorado,8075,Logan County,8087,2218,10532,5869,0.7678503608051650,0.21059627800987500,0.5572540827952910
Colorado,8077,Mesa County,56894,31536,90622,25358,0.6278166449647990,0.34799496810928900,0.2798216768555100
Colorado,8079,Mineral County,427,317,756,110,0.5648148148148150,0.4193121693121690,0.14550264550264500
Colorado,8081,Moffat County,5670,1203,7026,4467,0.807002561912895,0.17122117847993200,0.6357813834329630
Colorado,8083,Montezuma County,9306,5836,15500,3470,0.6003870967741940,0.37651612903225800,0.2238709677419360
Colorado,8085,Montrose County,16770,7687,24922,9083,0.6728994462723700,0.3084423401011160,0.36445710617125400
Colorado,8087,Morgan County,9593,3876,13744,5717,0.697977299185099,0.2820139697322470,0.4159633294528520
Colorado,8089,Otero County,5756,3605,9576,2151,0.6010860484544700,0.37646198830409400,0.224624060150376
Colorado,8091,Ouray County,1577,2365,4020,-788,0.39228855721393000,0.5883084577114430,-0.19601990049751200
Colorado,8093,Park County,6991,4903,12290,2088,0.5688364524003250,0.3989422294548410,0.16989422294548400
Colorado,8095,Phillips County,1958,486,2485,1472,0.7879275653923540,0.19557344064386300,0.5923541247484910
Colorado,8097,Pitkin County,2780,8989,11957,-6209,0.2324997909174540,0.7517772016392070,-0.5192774107217530
Colorado,8099,Prowers County,4008,1458,5561,2550,0.7207336809926270,0.2621830606006110,0.45855062039201600
Colorado,8101,Pueblo County,42252,43772,88299,-1520,0.47851051540787600,0.49572475339471600,-0.01721423798684010
Colorado,8103,Rio Blanco County,3061,561,3691,2500,0.8293145489027360,0.1519913302628010,0.6773232186399350
Colorado,8105,Rio Grande County,3660,2495,6305,1165,0.5804916732751790,0.3957176843774780,0.1847739888977000
Colorado,8107,Routt County,5925,10582,16876,-4657,0.35109030575965900,0.62704432329936,-0.27595401753970100
Colorado,8109,Saguache County,1413,1884,3389,-471,0.4169371496016520,0.5559161994688700,-0.13897904986721700
Colorado,8111,San Juan County,202,342,563,-140,0.35879218472468900,0.6074600355239790,-0.2486678507992900
Colorado,8113,San Miguel County,1136,3924,5147,-2788,0.22071109384107200,0.7623858558383520,-0.5416747619972800
Colorado,8115,Sedgwick County,1121,301,1446,820,0.7752420470262790,0.20816044260027700,0.5670816044260030
Colorado,8117,Summit County,5322,12631,18479,-7309,0.2880025975431570,0.6835326586936520,-0.3955300611504950
Colorado,8119,Teller County,11241,5278,16939,5963,0.6636165062872660,0.3115886415963160,0.3520278646909500
Colorado,8121,Washington County,2595,369,3008,2226,0.8626994680851060,0.12267287234042600,0.7400265957446810
Colorado,8123,Weld County,96145,66060,166968,30085,0.5758289013463660,0.39564467442863300,0.18018422691773300
Colorado,8125,Yuma County,4107,785,4981,3322,0.8245332262597870,0.15759887572776600,0.6669343505320220
Connecticut,9001,Fairfield County,169039,297505,472990,-128466,0.3573838770375700,0.6289879278631680,-0.27160405082559900
Connecticut,9003,Hartford County,159024,283368,449336,-124344,0.3539088788790570,0.6306372069008490,-0.27672832802179200
Connecticut,9005,Litchfield County,55601,50164,107544,5437,0.5170069924867960,0.4664509410101910,0.05055605147660500
Connecticut,9007,Middlesex County,40665,56848,99203,-16183,0.40991703879923000,0.5730471860730020,-0.163130147273772
Connecticut,9009,New Haven County,169892,242629,417980,-72737,0.4064596392171870,0.5804799272692470,-0.17402028805206000
Connecticut,9011,New London County,57110,79459,139604,-22349,0.40908569955015600,0.5691742356952520,-0.1600885361450960
Connecticut,9013,Tolland County,34819,44006,80546,-9187,0.4322871402676730,0.5463461872718700,-0.11405904700419600
Connecticut,9015,Windham County,29141,26701,57077,2440,0.510555915692836,0.4678066471608530,0.042749268531983100
Delaware,10001,Kent County,41009,44552,87025,-3543,0.47123240448147100,0.5119448434357940,-0.040712438954323400
Delaware,10003,New Castle County,88364,195034,287633,-106670,0.3072109250329410,0.6780654514607160,-0.37085452642777400
Delaware,10005,Sussex County,71230,56682,129352,14548,0.5506679448327050,0.43819964128888600,0.11246830354381800
District of Columbia,11001,District of Columbia,18586,317323,344356,-298737,0.05397321376714800,0.9214969392140690,-0.8675237254469210
Florida,12001,Alachua County,50972,89704,142604,-38732,0.35743737903565100,0.629042663599899,-0.2716052845642480
Florida,12003,Baker County,11911,2037,14059,9874,0.8472153069208340,0.14488939469379000,0.7023259122270430
Florida,12005,Bay County,66097,25614,93024,40483,0.7105370657034740,0.2753482972136220,0.4351887684898520
Florida,12007,Bradford County,10334,3160,13632,7174,0.7580692488262910,0.2318075117370890,0.526261737089202
Florida,12009,Brevard County,207883,148549,360764,59334,0.5762298899003230,0.4117622600924700,0.16446762980785200
Florida,12011,Broward County,333409,618752,957672,-285343,0.3481452940046280,0.646100126139221,-0.29795483213459300
Florida,12013,Calhoun County,5274,1209,6526,4065,0.8081520073551950,0.1852589641434260,0.6228930432117680
Florida,12015,Charlotte County,73243,42273,116340,30970,0.629559910606842,0.36335740072202200,0.26620250988482000
Florida,12017,Citrus County,65352,27092,93208,38260,0.7011415329156300,0.29066174577289500,0.4104797871427350
Florida,12019,Clay County,84480,38317,124405,46163,0.6790723845504600,0.3080020899481530,0.37107029460230700
Florida,12021,Collier County,128950,77621,207818,51329,0.6204948560759900,0.37350470122896000,0.24699015484703000
Florida,12023,Columbia County,23836,8914,33042,14922,0.7213849040614980,0.2697778584831430,0.4516070455783550
Florida,12027,DeSoto County,8313,4259,12659,4054,0.6566869420965320,0.33644047713089500,0.3202464649656370
Florida,12029,Dixie County,6759,1365,8167,5394,0.8275988735153670,0.16713603526386700,0.6604628382515
Florida,12031,Duval County,233762,252556,492820,-18794,0.4743354571648880,0.5124710847774040,-0.038135627612515800
Florida,12033,Escambia County,96674,70929,170372,25745,0.5674289202451110,0.4163184091282610,0.1511105111168500
Florida,12035,Flagler County,43043,28161,71716,14882,0.6001868481231530,0.3926738803056500,0.2075129678175020
Florida,12037,Franklin County,4675,2120,6849,2555,0.6825813987443420,0.3095342385749750,0.37304716016936800
Florida,12039,Gadsden County,7465,16153,23762,-8688,0.31415705748674400,0.6797828465617370,-0.3656257890749940
Florida,12041,Gilchrist County,7895,1700,9685,6195,0.8151781104801240,0.17552916881775900,0.6396489416623650
Florida,12043,Glades County,3782,1385,5193,2397,0.7282880801078380,0.2667051800500670,0.46158290005777000
Florida,12045,Gulf County,6113,1985,8163,4128,0.7488668381722410,0.24317040303809900,0.505696435134142
Florida,12047,Hamilton County,3815,1963,5830,1852,0.6543739279588340,0.3367066895368780,0.31766723842195500
Florida,12049,Hardee County,6122,2298,8485,3824,0.7215085444902770,0.27083087802003500,0.45067766647024200
Florida,12051,Hendry County,7906,4929,12940,2977,0.6109737248840800,0.3809119010819170,0.2300618238021640
Florida,12053,Hernando County,70412,37519,108922,32893,0.6464442445052420,0.3444575016984630,0.3019867428067790
Florida,12055,Highlands County,34873,16938,52170,17935,0.668449300364194,0.3246693502012650,0.34377995016292900
Florida,12057,Hillsborough County,327398,376367,712063,-48969,0.459787968199443,0.5285585685536250,-0.06877060035418210
Florida,12059,Holmes County,8080,924,9068,7156,0.8910454344949270,0.10189677988531100,0.7891486546096160
Florida,12061,Indian River County,58872,37844,97484,21028,0.6039144885314510,0.3882072955561940,0.21570719297525800
Florida,12063,Jackson County,15488,6766,22419,8722,0.6908425888755070,0.3017975824077790,0.3890450064677280
Florida,12065,Jefferson County,4479,3897,8451,582,0.5299964501242460,0.46112886048988300,0.06886758963436290
Florida,12067,Lafayette County,3128,510,3658,2618,0.8551120831055220,0.1394204483324220,0.7156916347731
Florida,12069,Lake County,125859,83505,211314,42354,0.5956018058434370,0.3951702206195520,0.20043158522388500
Florida,12071,Lee County,233247,157695,393899,75552,0.5921492565353050,0.40034374293918000,0.19180551359612500
Florida,12073,Leon County,57453,103517,162929,-46064,0.35262599046210300,0.6353503673379200,-0.28272437687581700
Florida,12075,Levy County,16749,6205,23145,10544,0.7236552171095270,0.26809246057463800,0.4555627565348890
Florida,12077,Liberty County,2846,694,3561,2152,0.7992137040157260,0.19488907610221800,0.6043246279135070
Florida,12079,Madison County,5576,3747,9380,1829,0.594456289978678,0.39946695095948800,0.1949893390191900
Florida,12081,Manatee County,124987,90166,216958,34821,0.5760884595175100,0.41559195789046700,0.16049650162704300
Florida,12083,Marion County,127826,74858,204376,52968,0.6254452577602070,0.36627588366540100,0.2591693740948060
Florida,12085,Martin County,61168,36893,98726,24275,0.6195733646658430,0.3736908210603080,0.24588254360553400
Florida,12086,Miami-Dade County,532833,617864,1156816,-85031,0.4606030691138440,0.5341074120689890,-0.07350434295514590
Florida,12087,Monroe County,25693,21881,48029,3812,0.5349476358033690,0.4555789210685210,0.07936871473484770
Florida,12089,Nassau County,42566,15564,58811,27002,0.7237761643230010,0.2646443692506500,0.45913179507235000
Florida,12091,Okaloosa County,79798,34248,116373,45550,0.6857088843632110,0.29429506844371100,0.39141381591950000
Florida,12093,Okeechobee County,11470,4390,15954,7080,0.7189419581296230,0.2751661025448160,0.44377585558480600
Florida,12095,Orange County,245398,395014,647403,-149616,0.37904983449258000,0.6101516366158330,-0.2311018021232530
Florida,12097,Osceola County,73480,97297,172436,-23817,0.4261291145700430,0.5642499246097100,-0.13812081003966700
Florida,12099,Palm Beach County,334711,433572,773158,-98861,0.43291410035206300,0.5607805907718730,-0.12786649041981100
Florida,12101,Pasco County,179621,119073,301970,60548,0.5948306123124810,0.39432062787694100,0.2005099844355400
Florida,12103,Pinellas County,276209,277450,559715,-1241,0.493481503979704,0.49569870380461500,-0.002217199824910870
Florida,12105,Polk County,194586,145049,343256,49537,0.5668830260796610,0.42256799589810500,0.14431503018155500
Florida,12107,Putnam County,25514,10527,36373,14987,0.7014543754983090,0.2894179748714710,0.41203640062683900
Florida,12109,St. Johns County,110946,63850,176622,47096,0.6281550429731290,0.3615064940947330,0.2666485488783960
Florida,12111,St. Lucie County,86831,84137,172169,2694,0.5043358560484180,0.48868843984689500,0.015647416201522900
Florida,12113,Santa Rosa County,77385,27612,106928,49773,0.7237112823582220,0.258229836899596,0.46548144545862600
Florida,12115,Sarasota County,148370,120110,270575,28260,0.5483507345467990,0.4439064954264070,0.1044442391203920
Florida,12117,Seminole County,125241,132528,260815,-7287,0.48019093993827000,0.5081302839177190,-0.027939343979449000
Florida,12119,Sumter County,62761,29341,92485,33420,0.6786073417310920,0.3172514461804620,0.3613558955506300
Florida,12121,Suwannee County,16410,4485,21057,11925,0.7793132924918080,0.21299330388944300,0.566319988602365
Florida,12123,Taylor County,7751,2299,10127,5452,0.7653796780882790,0.2270168855534710,0.538362792534808
Florida,12125,Union County,5133,1053,6245,4080,0.821937550040032,0.16861489191353100,0.6533226581265010
Florida,12127,Volusia County,173821,130575,307439,43246,0.5653837021327810,0.4247183994223240,0.14066530271045600
Florida,12129,Wakulla County,12874,5351,18404,7523,0.6995218430775920,0.2907520104325150,0.4087698326450770
Florida,12131,Walton County,32947,10338,43711,22609,0.7537461966095490,0.23650797282148700,0.5172382237880630
Florida,12133,Washington County,9876,2347,12327,7529,0.8011681674373330,0.19039506773748700,0.6107730996998460
Georgia,13001,Appling County,6570,1784,8390,4786,0.7830750893921330,0.21263408820023800,0.570441001191895
Georgia,13003,Atkinson County,2300,825,3155,1475,0.7290015847860540,0.26148969889065000,0.46751188589540400
Georgia,13005,Bacon County,4017,625,4667,3392,0.8607242339832870,0.13391900578530100,0.7268052281979860
Georgia,13007,Baker County,897,652,1555,245,0.5768488745980710,0.4192926045016080,0.15755627009646300
Georgia,13009,Baldwin County,8903,9140,18251,-237,0.48780888718426400,0.500794477014958,-0.0129855898306942
Georgia,13011,Banks County,7795,932,8801,6863,0.885694807408249,0.1058970571525960,0.7797977502556530
Georgia,13013,Barrow County,26804,10453,37921,16351,0.7068378998444130,0.2756520133962710,0.43118588644814200
Georgia,13015,Bartow County,37672,12091,50464,25581,0.7465123652504760,0.23959654407102100,0.5069158211794550
Georgia,13017,Ben Hill County,4111,2393,6564,1718,0.6262949421084710,0.3645642900670320,0.2617306520414380
Georgia,13019,Berrien County,6419,1269,7743,5150,0.8290068448921610,0.16388996512979500,0.6651168797623660
